,organization,industry,section,gri_l1,gri_l2,sim_score,gri_desc
2120,aeo,fashion,aeo-esg-2022-10,gri_201,gri_201-2,0.425134718,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
2121,aeo,fashion,aeo-esg-2022-10,gri_2,gri_2-22,0.422317505,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
2122,aeo,fashion,aeo-esg-2022-10,gri_304,gri_304-2,0.419601142,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
2123,aeo,fashion,aeo-esg-2022-12,gri_2,gri_2-23,0.488893956,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Policy commitments (Organization's policy commitments for responsible business conduct)"
2124,aeo,fashion,aeo-esg-2022-12,gri_2,gri_2-24,0.488203049,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Embedding policy commitments (Describe how organization embeds each of its policy commitments for responsible business conduct throughout its activities and business relationships)"
2125,aeo,fashion,aeo-esg-2022-12,gri_308,gri_308-2,0.424345791,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
2126,aeo,fashion,aeo-esg-2022-15,gri_303,gri_303-2,0.466484308,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
2127,aeo,fashion,aeo-esg-2022-15,gri_306,gri_306-6,0.466457188,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Water discharge impact (Water bodies or related habitats significantly affected by water discharges?)"
2128,aeo,fashion,aeo-esg-2022-15,gri_303,gri_303-3,0.464707315,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water Recycled (Volume of the water used by the company recycled or reused)"
2129,aeo,fashion,aeo-esg-2022-15,gri_303,gri_303-5,0.450390935,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water consumption (Volume of water consumed by the company)"
2130,aeo,fashion,aeo-esg-2022-15,gri_303,gri_303-1,0.41944474,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Interactions with water as a shared resource (A description of how and where water is withdrawn, consumed, and discharged, and the water-related impacts the organization has caused, or that are directly linked to its operations, products, or services by its business relationships)"
2131,aeo,fashion,aeo-esg-2022-15,gri_303,gri_303-4,0.405808687,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water discharge (Total water discharge to all areas (seawater, groundwater, surface))"
2132,aeo,fashion,aeo-esg-2022-16,gri_306,gri_306-6,0.463528216,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Water discharge impact (Water bodies or related habitats significantly affected by water discharges?)"
2133,aeo,fashion,aeo-esg-2022-16,gri_303,gri_303-3,0.461497754,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water Recycled (Volume of the water used by the company recycled or reused)"
2134,aeo,fashion,aeo-esg-2022-16,gri_303,gri_303-2,0.404468358,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
2135,aeo,fashion,aeo-esg-2022-16,gri_303,gri_303-5,0.402967691,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water consumption (Volume of water consumed by the company)"
2136,aeo,fashion,aeo-esg-2022-17,gri_303,gri_303-2,0.482927561,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
2137,aeo,fashion,aeo-esg-2022-17,gri_303,gri_303-5,0.445832819,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water consumption (Volume of water consumed by the company)"
2138,aeo,fashion,aeo-esg-2022-17,gri_303,gri_303-1,0.43328622,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Interactions with water as a shared resource (A description of how and where water is withdrawn, consumed, and discharged, and the water-related impacts the organization has caused, or that are directly linked to its operations, products, or services by its business relationships)"
2139,aeo,fashion,aeo-esg-2022-17,gri_303,gri_303-3,0.41841644,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water Recycled (Volume of the water used by the company recycled or reused)"
2140,aeo,fashion,aeo-esg-2022-19,gri_303,gri_303-5,0.422046959,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water consumption (Volume of water consumed by the company)"
2141,aeo,fashion,aeo-esg-2022-19,gri_303,gri_303-1,0.401754826,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Interactions with water as a shared resource (A description of how and where water is withdrawn, consumed, and discharged, and the water-related impacts the organization has caused, or that are directly linked to its operations, products, or services by its business relationships)"
2142,aeo,fashion,aeo-esg-2022-20,gri_303,gri_303-1,0.44115597,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Interactions with water as a shared resource (A description of how and where water is withdrawn, consumed, and discharged, and the water-related impacts the organization has caused, or that are directly linked to its operations, products, or services by its business relationships)"
2143,aeo,fashion,aeo-esg-2022-20,gri_303,gri_303-5,0.425225258,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water consumption (Volume of water consumed by the company)"
2144,aeo,fashion,aeo-esg-2022-20,gri_303,gri_303-2,0.403604835,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
2145,aeo,fashion,aeo-esg-2022-21,gri_301,gri_301-1,0.461750925,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
2146,aeo,fashion,aeo-esg-2022-21,gri_301,gri_301-2,0.434053034,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
2147,aeo,fashion,aeo-esg-2022-22,gri_301,gri_301-2,0.526927352,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
2148,aeo,fashion,aeo-esg-2022-22,gri_306,gri_306-1,0.47408843,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generation and significant waste-related impacts (What is impacted by the organization's waste?)"
2149,aeo,fashion,aeo-esg-2022-22,gri_301,gri_301-1,0.434709191,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
